# FORPRINT: Thu Feb 23 22:02:41 2017
#  lam[um]   F2/F1    F2/F1err-  F2/F1err+
   4.53200   0.14525   0.00518  -0.00139
   4.53300   0.14535   0.00518  -0.00139
   4.53400   0.14545   0.00517  -0.00138
   4.53500   0.14555   0.00517  -0.00138
   4.53600   0.14565   0.00516  -0.00137
   4.53700   0.14575   0.00516  -0.00137
   4.53800   0.14585   0.00516  -0.00137
   4.53900   0.14596   0.00515  -0.00136
   4.54000   0.14606   0.00515  -0.00136
   4.54100   0.14616   0.00514  -0.00136
   4.54200   0.14626   0.00514  -0.00135
   4.54300   0.14636   0.00513  -0.00135
   4.54400   0.14647   0.00513  -0.00134
   4.54500   0.14657   0.00513  -0.00134
   4.54600   0.14667   0.00512  -0.00134
   4.54700   0.14677   0.00512  -0.00133
   4.54800   0.14688   0.00511  -0.00133
   4.54900   0.14698   0.00511  -0.00132
   4.55000   0.14708   0.00511  -0.00132
   4.55100   0.14715   0.00511  -0.00132
   4.55200   0.14722   0.00511  -0.00133
   4.55300   0.14729   0.00511  -0.00133
   4.55400   0.14735   0.00511  -0.00133
   4.55500   0.14742   0.00511  -0.00133
   4.55600   0.14749   0.00511  -0.00134
   4.55700   0.14756   0.00511  -0.00134
   4.55800   0.14763   0.00512  -0.00134
   4.55900   0.14770   0.00512  -0.00135
   4.56000   0.14777   0.00512  -0.00135
   4.56100   0.14784   0.00512  -0.00135
   4.56200   0.14791   0.00512  -0.00135
   4.56300   0.14798   0.00512  -0.00136
   4.56400   0.14805   0.00512  -0.00136
   4.56500   0.14811   0.00512  -0.00136
   4.56600   0.14818   0.00513  -0.00137
   4.56700   0.14825   0.00513  -0.00137
   4.56800   0.14832   0.00513  -0.00137
   4.56900   0.14839   0.00513  -0.00137
   4.57000   0.14846   0.00513  -0.00138
   4.57100   0.14831   0.00514  -0.00138
   4.57200   0.14816   0.00514  -0.00138
   4.57300   0.14800   0.00515  -0.00139
   4.57400   0.14785   0.00516  -0.00139
   4.57500   0.14769   0.00516  -0.00139
   4.57600   0.14754   0.00517  -0.00140
   4.57700   0.14738   0.00517  -0.00140
   4.57800   0.14722   0.00518  -0.00140
   4.57900   0.14707   0.00519  -0.00140
   4.58000   0.14691   0.00519  -0.00141
   4.58100   0.14676   0.00520  -0.00141
   4.58200   0.14660   0.00521  -0.00141
   4.58300   0.14644   0.00521  -0.00142
   4.58400   0.14629   0.00522  -0.00142
   4.58500   0.14613   0.00523  -0.00142
   4.58600   0.14597   0.00523  -0.00143
   4.58700   0.14581   0.00524  -0.00143
   4.58800   0.14565   0.00525  -0.00143
   4.58900   0.14550   0.00525  -0.00144
   4.59000   0.14534   0.00526  -0.00144
   4.59100   0.14549   0.00527  -0.00145
   4.59200   0.14565   0.00527  -0.00146
   4.59300   0.14580   0.00528  -0.00147
   4.59400   0.14595   0.00529  -0.00147
   4.59500   0.14611   0.00530  -0.00148
   4.59600   0.14626   0.00530  -0.00149
   4.59700   0.14642   0.00531  -0.00150
   4.59800   0.14658   0.00532  -0.00151
   4.59900   0.14673   0.00533  -0.00152
   4.60000   0.14689   0.00533  -0.00153
   4.60100   0.14704   0.00534  -0.00153
   4.60200   0.14720   0.00535  -0.00154
   4.60300   0.14735   0.00536  -0.00155
   4.60400   0.14751   0.00536  -0.00156
   4.60500   0.14767   0.00537  -0.00157
   4.60600   0.14782   0.00538  -0.00158
   4.60700   0.14798   0.00539  -0.00159
   4.60800   0.14814   0.00539  -0.00160
   4.60900   0.14829   0.00540  -0.00160
   4.61000   0.14845   0.00541  -0.00161
   4.61100   0.14844   0.00541  -0.00161
   4.61200   0.14843   0.00541  -0.00161
   4.61300   0.14842   0.00541  -0.00161
   4.61400   0.14840   0.00541  -0.00160
   4.61500   0.14839   0.00541  -0.00160
   4.61600   0.14838   0.00541  -0.00160
   4.61700   0.14837   0.00541  -0.00160
   4.61800   0.14836   0.00541  -0.00160
   4.61900   0.14835   0.00541  -0.00159
   4.62000   0.14833   0.00541  -0.00159
   4.62100   0.14832   0.00541  -0.00159
   4.62200   0.14831   0.00541  -0.00159
   4.62300   0.14830   0.00540  -0.00159
   4.62400   0.14829   0.00540  -0.00158
   4.62500   0.14828   0.00540  -0.00158
   4.62600   0.14826   0.00540  -0.00158
   4.62700   0.14825   0.00540  -0.00158
   4.62800   0.14824   0.00540  -0.00157
   4.62900   0.14823   0.00540  -0.00157
   4.63000   0.14822   0.00540  -0.00157
   4.63100   0.14841   0.00542  -0.00158
   4.63200   0.14861   0.00543  -0.00160
   4.63300   0.14881   0.00545  -0.00161
   4.63400   0.14901   0.00547  -0.00163
   4.63500   0.14921   0.00548  -0.00164
   4.63600   0.14941   0.00550  -0.00166
   4.63700   0.14961   0.00551  -0.00167
   4.63800   0.14982   0.00553  -0.00169
   4.63900   0.15002   0.00555  -0.00170
   4.64000   0.15022   0.00556  -0.00172
   4.64100   0.15042   0.00558  -0.00173
   4.64200   0.15063   0.00560  -0.00174
   4.64300   0.15083   0.00561  -0.00176
   4.64400   0.15104   0.00563  -0.00177
   4.64500   0.15124   0.00565  -0.00179
   4.64600   0.15145   0.00566  -0.00180
   4.64700   0.15166   0.00568  -0.00182
   4.64800   0.15186   0.00570  -0.00183
   4.64900   0.15207   0.00571  -0.00185
   4.65000   0.15228   0.00573  -0.00186
   4.65100   0.15230   0.00574  -0.00188
   4.65200   0.15233   0.00575  -0.00189
   4.65300   0.15235   0.00577  -0.00190
   4.65400   0.15238   0.00578  -0.00191
   4.65500   0.15240   0.00579  -0.00193
   4.65600   0.15243   0.00580  -0.00194
   4.65700   0.15245   0.00581  -0.00195
   4.65800   0.15248   0.00583  -0.00196
   4.65900   0.15250   0.00584  -0.00198
   4.66000   0.15252   0.00585  -0.00199
   4.66100   0.15255   0.00586  -0.00200
   4.66200   0.15257   0.00587  -0.00201
   4.66300   0.15260   0.00589  -0.00203
   4.66400   0.15262   0.00590  -0.00204
   4.66500   0.15265   0.00591  -0.00205
   4.66600   0.15267   0.00592  -0.00206
   4.66700   0.15270   0.00593  -0.00208
   4.66800   0.15272   0.00595  -0.00209
   4.66900   0.15275   0.00596  -0.00210
   4.67000   0.15277   0.00597  -0.00211
   4.67100   0.15269   0.00596  -0.00210
   4.67200   0.15262   0.00594  -0.00209
   4.67300   0.15254   0.00593  -0.00208
   4.67400   0.15247   0.00592  -0.00207
   4.67500   0.15239   0.00591  -0.00206
   4.67600   0.15231   0.00589  -0.00205
   4.67700   0.15224   0.00588  -0.00204
   4.67800   0.15216   0.00587  -0.00203
   4.67900   0.15208   0.00586  -0.00202
   4.68000   0.15201   0.00584  -0.00201
   4.68100   0.15193   0.00583  -0.00200
   4.68200   0.15186   0.00582  -0.00199
   4.68300   0.15178   0.00580  -0.00198
   4.68400   0.15170   0.00579  -0.00197
   4.68500   0.15163   0.00578  -0.00196
   4.68600   0.15155   0.00577  -0.00195
   4.68700   0.15147   0.00575  -0.00194
   4.68800   0.15140   0.00574  -0.00193
   4.68900   0.15132   0.00573  -0.00192
   4.69000   0.15124   0.00571  -0.00191
   4.69100   0.15121   0.00572  -0.00191
   4.69200   0.15118   0.00572  -0.00191
   4.69300   0.15115   0.00573  -0.00191
   4.69400   0.15112   0.00573  -0.00191
   4.69500   0.15109   0.00573  -0.00192
   4.69600   0.15105   0.00574  -0.00192
   4.69700   0.15102   0.00574  -0.00192
   4.69800   0.15099   0.00574  -0.00192
   4.69900   0.15096   0.00575  -0.00193
   4.70000   0.15093   0.00575  -0.00193
   4.70100   0.15090   0.00576  -0.00193
   4.70200   0.15087   0.00576  -0.00193
   4.70300   0.15083   0.00576  -0.00194
   4.70400   0.15080   0.00577  -0.00194
   4.70500   0.15077   0.00577  -0.00194
   4.70600   0.15074   0.00577  -0.00194
   4.70700   0.15071   0.00578  -0.00194
   4.70800   0.15068   0.00578  -0.00195
   4.70900   0.15064   0.00579  -0.00195
   4.71000   0.15061   0.00579  -0.00195
   4.71100   0.15078   0.00580  -0.00197
   4.71200   0.15094   0.00582  -0.00198
   4.71300   0.15111   0.00583  -0.00200
   4.71400   0.15128   0.00584  -0.00201
   4.71500   0.15145   0.00586  -0.00203
   4.71600   0.15161   0.00587  -0.00204
   4.71700   0.15178   0.00589  -0.00206
   4.71800   0.15195   0.00590  -0.00207
   4.71900   0.15212   0.00591  -0.00209
   4.72000   0.15229   0.00593  -0.00210
   4.72100   0.15245   0.00594  -0.00212
   4.72200   0.15262   0.00595  -0.00214
   4.72300   0.15279   0.00597  -0.00215
   4.72400   0.15296   0.00598  -0.00217
   4.72500   0.15313   0.00600  -0.00218
   4.72600   0.15330   0.00601  -0.00220
   4.72700   0.15347   0.00602  -0.00221
   4.72800   0.15364   0.00604  -0.00223
   4.72900   0.15381   0.00605  -0.00224
   4.73000   0.15398   0.00607  -0.00226
   4.73100   0.15390   0.00606  -0.00225
   4.73200   0.15382   0.00605  -0.00224
   4.73300   0.15374   0.00604  -0.00223
   4.73400   0.15366   0.00603  -0.00222
   4.73500   0.15358   0.00602  -0.00221
   4.73600   0.15350   0.00601  -0.00220
   4.73700   0.15342   0.00600  -0.00218
   4.73800   0.15334   0.00599  -0.00217
   4.73900   0.15326   0.00598  -0.00216
   4.74000   0.15318   0.00597  -0.00215
   4.74100   0.15310   0.00596  -0.00214
   4.74200   0.15302   0.00595  -0.00213
   4.74300   0.15294   0.00594  -0.00212
   4.74400   0.15286   0.00593  -0.00211
   4.74500   0.15278   0.00592  -0.00210
   4.74600   0.15270   0.00591  -0.00209
   4.74700   0.15262   0.00590  -0.00208
   4.74800   0.15254   0.00589  -0.00207
   4.74900   0.15246   0.00588  -0.00205
   4.75000   0.15238   0.00587  -0.00204
   4.75100   0.15241   0.00587  -0.00205
   4.75200   0.15244   0.00588  -0.00206
   4.75300   0.15246   0.00589  -0.00206
   4.75400   0.15249   0.00589  -0.00207
   4.75500   0.15252   0.00590  -0.00208
   4.75600   0.15255   0.00591  -0.00208
   4.75700   0.15258   0.00591  -0.00209
   4.75800   0.15261   0.00592  -0.00210
   4.75900   0.15264   0.00593  -0.00210
   4.76000   0.15266   0.00593  -0.00211
   4.76100   0.15269   0.00594  -0.00212
   4.76200   0.15272   0.00595  -0.00212
   4.76300   0.15275   0.00595  -0.00213
   4.76400   0.15278   0.00596  -0.00214
   4.76500   0.15281   0.00597  -0.00214
   4.76600   0.15284   0.00597  -0.00215
   4.76700   0.15287   0.00598  -0.00216
   4.76800   0.15290   0.00599  -0.00217
   4.76900   0.15292   0.00599  -0.00217
   4.77000   0.15295   0.00600  -0.00218
   4.77100   0.15300   0.00601  -0.00219
   4.77200   0.15305   0.00603  -0.00220
   4.77300   0.15310   0.00604  -0.00221
   4.77400   0.15315   0.00605  -0.00223
   4.77500   0.15320   0.00606  -0.00224
   4.77600   0.15325   0.00608  -0.00225
   4.77700   0.15330   0.00609  -0.00226
   4.77800   0.15335   0.00610  -0.00227
   4.77900   0.15340   0.00612  -0.00229
   4.78000   0.15345   0.00613  -0.00230
   4.78100   0.15351   0.00614  -0.00231
   4.78200   0.15356   0.00616  -0.00232
   4.78300   0.15361   0.00617  -0.00233
   4.78400   0.15366   0.00618  -0.00235
   4.78500   0.15371   0.00619  -0.00236
   4.78600   0.15376   0.00621  -0.00237
   4.78700   0.15381   0.00622  -0.00238
   4.78800   0.15386   0.00623  -0.00239
   4.78900   0.15391   0.00625  -0.00241
   4.79000   0.15396   0.00626  -0.00242
   4.79100   0.15387   0.00624  -0.00240
   4.79200   0.15378   0.00623  -0.00239
   4.79300   0.15369   0.00622  -0.00237
   4.79400   0.15359   0.00620  -0.00236
   4.79500   0.15350   0.00619  -0.00234
   4.79600   0.15341   0.00617  -0.00232
   4.79700   0.15332   0.00616  -0.00231
   4.79800   0.15323   0.00614  -0.00229
   4.79900   0.15313   0.00613  -0.00228
   4.80000   0.15304   0.00611  -0.00226
   4.80100   0.15295   0.00610  -0.00225
   4.80200   0.15285   0.00608  -0.00223
   4.80300   0.15276   0.00607  -0.00221
   4.80400   0.15267   0.00606  -0.00220
   4.80500   0.15257   0.00604  -0.00218
   4.80600   0.15248   0.00603  -0.00217
   4.80700   0.15239   0.00601  -0.00215
   4.80800   0.15229   0.00600  -0.00214
   4.80900   0.15220   0.00598  -0.00212
   4.81000   0.15210   0.00597  -0.00210
   4.81100   0.15229   0.00598  -0.00212
   4.81200   0.15247   0.00600  -0.00214
   4.81300   0.15265   0.00601  -0.00215
   4.81400   0.15283   0.00603  -0.00217
   4.81500   0.15301   0.00605  -0.00219
   4.81600   0.15319   0.00606  -0.00221
   4.81700   0.15337   0.00608  -0.00222
   4.81800   0.15355   0.00609  -0.00224
   4.81900   0.15373   0.00611  -0.00226
   4.82000   0.15392   0.00612  -0.00228
   4.82100   0.15410   0.00614  -0.00229
   4.82200   0.15428   0.00616  -0.00231
   4.82300   0.15446   0.00617  -0.00233
   4.82400   0.15464   0.00619  -0.00234
   4.82500   0.15483   0.00620  -0.00236
   4.82600   0.15501   0.00622  -0.00238
   4.82700   0.15519   0.00624  -0.00240
   4.82800   0.15538   0.00625  -0.00241
   4.82900   0.15556   0.00627  -0.00243
   4.83000   0.15574   0.00628  -0.00245
   4.83100   0.15573   0.00629  -0.00245
   4.83200   0.15572   0.00629  -0.00245
   4.83300   0.15571   0.00629  -0.00246
   4.83400   0.15570   0.00630  -0.00246
   4.83500   0.15569   0.00630  -0.00246
   4.83600   0.15568   0.00630  -0.00247
   4.83700   0.15567   0.00631  -0.00247
   4.83800   0.15566   0.00631  -0.00247
   4.83900   0.15565   0.00631  -0.00247
   4.84000   0.15564   0.00632  -0.00248
   4.84100   0.15563   0.00632  -0.00248
   4.84200   0.15562   0.00632  -0.00248
   4.84300   0.15561   0.00633  -0.00249
   4.84400   0.15560   0.00633  -0.00249
   4.84500   0.15559   0.00633  -0.00249
   4.84600   0.15558   0.00634  -0.00249
   4.84700   0.15557   0.00634  -0.00250
   4.84800   0.15556   0.00634  -0.00250
   4.84900   0.15555   0.00635  -0.00250
   4.85000   0.15554   0.00635  -0.00250
   4.85100   0.15547   0.00634  -0.00249
   4.85200   0.15539   0.00633  -0.00248
   4.85300   0.15532   0.00632  -0.00247
   4.85400   0.15525   0.00631  -0.00246
   4.85500   0.15518   0.00630  -0.00245
   4.85600   0.15510   0.00629  -0.00244
   4.85700   0.15503   0.00628  -0.00243
   4.85800   0.15496   0.00627  -0.00242
   4.85900   0.15489   0.00626  -0.00241
   4.86000   0.15481   0.00625  -0.00240
   4.86100   0.15474   0.00624  -0.00239
   4.86200   0.15467   0.00623  -0.00238
   4.86300   0.15459   0.00622  -0.00237
   4.86400   0.15452   0.00621  -0.00236
   4.86500   0.15445   0.00620  -0.00235
   4.86600   0.15438   0.00619  -0.00234
   4.86700   0.15430   0.00618  -0.00233
   4.86800   0.15423   0.00617  -0.00232
   4.86900   0.15416   0.00616  -0.00231
   4.87000   0.15408   0.00615  -0.00230
   4.87100   0.15410   0.00614  -0.00229
   4.87200   0.15411   0.00614  -0.00229
   4.87300   0.15413   0.00613  -0.00229
   4.87400   0.15414   0.00613  -0.00228
   4.87500   0.15416   0.00612  -0.00228
   4.87600   0.15417   0.00612  -0.00227
   4.87700   0.15418   0.00611  -0.00227
   4.87800   0.15420   0.00611  -0.00226
   4.87900   0.15421   0.00610  -0.00226
   4.88000   0.15423   0.00610  -0.00225
   4.88100   0.15424   0.00609  -0.00225
   4.88200   0.15426   0.00609  -0.00224
   4.88300   0.15427   0.00608  -0.00224
   4.88400   0.15429   0.00608  -0.00223
   4.88500   0.15430   0.00607  -0.00223
   4.88600   0.15432   0.00607  -0.00222
   4.88700   0.15433   0.00606  -0.00222
   4.88800   0.15435   0.00605  -0.00222
   4.88900   0.15436   0.00605  -0.00221
   4.89000   0.15438   0.00604  -0.00221
   4.89100   0.15443   0.00606  -0.00222
   4.89200   0.15447   0.00607  -0.00223
   4.89300   0.15452   0.00609  -0.00224
   4.89400   0.15457   0.00611  -0.00226
   4.89500   0.15462   0.00612  -0.00227
   4.89600   0.15467   0.00614  -0.00228
   4.89700   0.15471   0.00615  -0.00230
   4.89800   0.15476   0.00617  -0.00231
   4.89900   0.15481   0.00618  -0.00232
   4.90000   0.15486   0.00620  -0.00234
   4.90100   0.15491   0.00621  -0.00235
   4.90200   0.15496   0.00623  -0.00236
   4.90300   0.15501   0.00624  -0.00237
   4.90400   0.15505   0.00626  -0.00239
   4.90500   0.15510   0.00628  -0.00240
   4.90600   0.15515   0.00629  -0.00241
   4.90700   0.15520   0.00631  -0.00243
   4.90800   0.15525   0.00632  -0.00244
   4.90900   0.15530   0.00634  -0.00245
   4.91000   0.15535   0.00635  -0.00247
   4.91100   0.15532   0.00634  -0.00246
   4.91200   0.15530   0.00634  -0.00245
   4.91300   0.15528   0.00633  -0.00244
   4.91400   0.15526   0.00632  -0.00244
   4.91500   0.15523   0.00631  -0.00243
   4.91600   0.15521   0.00630  -0.00242
   4.91700   0.15519   0.00629  -0.00241
   4.91800   0.15516   0.00629  -0.00241
   4.91900   0.15514   0.00628  -0.00240
   4.92000   0.15512   0.00627  -0.00239
   4.92100   0.15510   0.00626  -0.00238
   4.92200   0.15507   0.00625  -0.00238
   4.92300   0.15505   0.00624  -0.00237
   4.92400   0.15503   0.00623  -0.00236
   4.92500   0.15500   0.00623  -0.00235
   4.92600   0.15498   0.00622  -0.00235
   4.92700   0.15496   0.00621  -0.00234
   4.92800   0.15493   0.00620  -0.00233
   4.92900   0.15491   0.00619  -0.00232
   4.93000   0.15489   0.00618  -0.00232
   4.93100   0.15487   0.00618  -0.00231
   4.93200   0.15486   0.00618  -0.00231
   4.93300   0.15484   0.00618  -0.00231
   4.93400   0.15483   0.00618  -0.00231
   4.93500   0.15481   0.00618  -0.00231
   4.93600   0.15479   0.00618  -0.00230
   4.93700   0.15478   0.00617  -0.00230
   4.93800   0.15476   0.00617  -0.00230
   4.93900   0.15475   0.00617  -0.00230
   4.94000   0.15473   0.00617  -0.00230
   4.94100   0.15472   0.00617  -0.00229
   4.94200   0.15470   0.00617  -0.00229
   4.94300   0.15468   0.00617  -0.00229
   4.94400   0.15467   0.00617  -0.00229
   4.94500   0.15465   0.00616  -0.00229
   4.94600   0.15464   0.00616  -0.00228
   4.94700   0.15462   0.00616  -0.00228
   4.94800   0.15460   0.00616  -0.00228
   4.94900   0.15459   0.00616  -0.00228
   4.95000   0.15457   0.00616  -0.00228
   4.95100   0.15464   0.00617  -0.00229
   4.95200   0.15471   0.00618  -0.00230
   4.95300   0.15478   0.00620  -0.00231
   4.95400   0.15485   0.00621  -0.00232
   4.95500   0.15492   0.00622  -0.00234
   4.95600   0.15499   0.00624  -0.00235
   4.95700   0.15506   0.00625  -0.00236
   4.95800   0.15513   0.00626  -0.00237
   4.95900   0.15520   0.00628  -0.00239
   4.96000   0.15527   0.00629  -0.00240
   4.96100   0.15534   0.00631  -0.00241
   4.96200   0.15542   0.00632  -0.00242
   4.96300   0.15549   0.00633  -0.00244
   4.96400   0.15556   0.00635  -0.00245
   4.96500   0.15563   0.00636  -0.00246
   4.96600   0.15570   0.00637  -0.00247
   4.96700   0.15577   0.00639  -0.00249
   4.96800   0.15584   0.00640  -0.00250
   4.96900   0.15591   0.00641  -0.00251
   4.97000   0.15598   0.00643  -0.00252
   4.97100   0.15600   0.00643  -0.00253
   4.97200   0.15601   0.00644  -0.00253
   4.97300   0.15603   0.00644  -0.00254
   4.97400   0.15604   0.00644  -0.00254
   4.97500   0.15606   0.00645  -0.00255
   4.97600   0.15607   0.00645  -0.00255
   4.97700   0.15608   0.00646  -0.00256
   4.97800   0.15610   0.00646  -0.00256
   4.97900   0.15611   0.00647  -0.00257
   4.98000   0.15613   0.00647  -0.00257
   4.98100   0.15614   0.00647  -0.00258
   4.98200   0.15616   0.00648  -0.00258
   4.98300   0.15617   0.00648  -0.00259
   4.98400   0.15619   0.00649  -0.00259
   4.98500   0.15620   0.00649  -0.00260
   4.98600   0.15621   0.00650  -0.00260
   4.98700   0.15623   0.00650  -0.00261
   4.98800   0.15624   0.00651  -0.00261
   4.98900   0.15626   0.00651  -0.00262
   4.99000   0.15627   0.00651  -0.00262
   4.99100   0.15628   0.00651  -0.00261
   4.99200   0.15629   0.00650  -0.00260
   4.99300   0.15630   0.00649  -0.00260
   4.99400   0.15631   0.00648  -0.00259
   4.99500   0.15632   0.00647  -0.00258
   4.99600   0.15633   0.00646  -0.00257
