#Spectrum of PZTelB from Maire et al. 2016
#Distance assumed: 51.49 +/-2.47 pc (Hipparcos).
#Flux-calibrared using the H-band mag reported in Bejar et al. 2008
#Resolving power: 50
#Wavelength [microns] Flux at 10 pc [W.m-2.microns-1]	Flux error [W.m-2.microns-1]
      2.35800  2.45278e-13  3.65358e-14
      2.35810  2.45194e-13  3.66310e-14
      2.35820  2.45110e-13  3.67264e-14
      2.35830  2.45026e-13  3.68218e-14
      2.35840  2.44942e-13  3.69174e-14
      2.35850  2.44858e-13  3.70135e-14
      2.35860  2.44774e-13  3.71096e-14
      2.35870  2.44690e-13  3.72059e-14
      2.35880  2.44606e-13  3.73027e-14
      2.35890  2.44522e-13  3.73997e-14
      2.35900  2.44438e-13  3.74968e-14
      2.35910  2.44354e-13  3.75940e-14
      2.35920  2.44270e-13  3.76917e-14
      2.35930  2.44186e-13  3.77894e-14
      2.35940  2.44102e-13  3.78873e-14
      2.35950  2.44017e-13  3.79856e-14
      2.35960  2.43933e-13  3.80842e-14
      2.35970  2.43849e-13  3.81828e-14
      2.35980  2.43765e-13  3.82815e-14
      2.35990  2.43679e-13  3.83517e-14
      2.36000  2.43590e-13  3.83869e-14
      2.36010  2.43502e-13  3.84222e-14
      2.36020  2.43413e-13  3.84576e-14
      2.36030  2.43324e-13  3.84931e-14
      2.36040  2.43236e-13  3.85285e-14
      2.36050  2.43147e-13  3.85639e-14
      2.36060  2.43058e-13  3.85995e-14
      2.36070  2.42969e-13  3.86351e-14
      2.36080  2.42881e-13  3.86706e-14
      2.36090  2.42792e-13  3.87063e-14
      2.36100  2.42703e-13  3.87421e-14
      2.36110  2.42614e-13  3.87778e-14
      2.36120  2.42526e-13  3.88135e-14
      2.36130  2.42437e-13  3.88494e-14
      2.36140  2.42348e-13  3.88852e-14
      2.36150  2.42260e-13  3.89210e-14
      2.36160  2.42171e-13  3.89570e-14
      2.36170  2.42082e-13  3.89930e-14
      2.36180  2.41993e-13  3.90289e-14
      2.36190  2.41905e-13  3.90649e-14
      2.36200  2.41816e-13  3.91011e-14
      2.36210  2.41727e-13  3.91371e-14
      2.36220  2.41639e-13  3.91733e-14
      2.36230  2.41550e-13  3.92095e-14
      2.36240  2.41461e-13  3.92458e-14
      2.36250  2.41372e-13  3.92820e-14
      2.36260  2.41284e-13  3.93183e-14
      2.36270  2.41195e-13  3.93547e-14
      2.36280  2.41106e-13  3.93910e-14
      2.36290  2.41018e-13  3.94274e-14
      2.36300  2.40929e-13  3.94639e-14
      2.36310  2.40840e-13  3.95004e-14
      2.36320  2.40751e-13  3.95369e-14
      2.36330  2.40663e-13  3.95734e-14
      2.36340  2.40574e-13  3.96101e-14
      2.36350  2.40485e-13  3.96467e-14
      2.36360  2.40397e-13  3.96833e-14
      2.36370  2.40308e-13  3.97201e-14
      2.36380  2.40219e-13  3.97569e-14
      2.36390  2.40130e-13  3.97936e-14
      2.36400  2.40042e-13  3.98304e-14
      2.36410  2.39953e-13  3.98673e-14
      2.36420  2.39864e-13  3.99042e-14
      2.36430  2.39776e-13  3.99410e-14
      2.36440  2.39687e-13  3.99780e-14
      2.36450  2.39598e-13  4.00151e-14
      2.36460  2.39509e-13  4.00521e-14
      2.36470  2.39421e-13  4.00891e-14
      2.36480  2.39332e-13  4.01262e-14
      2.36490  2.39243e-13  4.01634e-14
      2.36500  2.39155e-13  4.02005e-14
      2.36510  2.39066e-13  4.02377e-14
      2.36520  2.38977e-13  4.02750e-14
      2.36530  2.38888e-13  4.03123e-14
      2.36540  2.38800e-13  4.03495e-14
      2.36550  2.38711e-13  4.03869e-14
      2.36560  2.38622e-13  4.04244e-14
      2.36570  2.38534e-13  4.04617e-14
      2.36580  2.38445e-13  4.04992e-14
      2.36590  2.38356e-13  4.05367e-14
      2.36600  2.38267e-13  4.05742e-14
      2.36610  2.38179e-13  4.06117e-14
      2.36620  2.38090e-13  4.06493e-14
      2.36630  2.38001e-13  4.06870e-14
      2.36640  2.37913e-13  4.07245e-14
      2.36650  2.37824e-13  4.07623e-14
      2.36660  2.37735e-13  4.08000e-14
      2.36670  2.37646e-13  4.08378e-14
      2.36680  2.37558e-13  4.08755e-14
      2.36690  2.37469e-13  4.09134e-14
      2.36700  2.37380e-13  4.09513e-14
      2.36710  2.37291e-13  4.09890e-14
      2.36720  2.37203e-13  4.10270e-14
      2.36730  2.37114e-13  4.10650e-14
      2.36740  2.37025e-13  4.11030e-14
      2.36750  2.36937e-13  4.11409e-14
      2.36760  2.36848e-13  4.11791e-14
      2.36770  2.36759e-13  4.12172e-14
      2.36780  2.36670e-13  4.12553e-14
      2.36790  2.36582e-13  4.12934e-14
      2.36800  2.36493e-13  4.13316e-14
      2.36810  2.36404e-13  4.13698e-14
      2.36820  2.36315e-13  4.14080e-14
      2.36830  2.36227e-13  4.14463e-14
      2.36840  2.36138e-13  4.14847e-14
      2.36850  2.36049e-13  4.15230e-14
      2.36860  2.35961e-13  4.15613e-14
      2.36870  2.35872e-13  4.15998e-14
      2.36880  2.35783e-13  4.16382e-14
      2.36890  2.35718e-13  4.17790e-14
      2.36900  2.35688e-13  4.20711e-14
      2.36910  2.35657e-13  4.23642e-14
      2.36920  2.35627e-13  4.26575e-14
      2.36930  2.35597e-13  4.29516e-14
      2.36940  2.35566e-13  4.32473e-14
      2.36950  2.35536e-13  4.35431e-14
      2.36960  2.35505e-13  4.38398e-14
      2.36970  2.35475e-13  4.41380e-14
      2.36980  2.35444e-13  4.44370e-14
      2.36990  2.35414e-13  4.47360e-14
      2.37000  2.35384e-13  4.50358e-14
      2.37010  2.35353e-13  4.53370e-14
      2.37020  2.35323e-13  4.56383e-14
      2.37030  2.35293e-13  4.59403e-14
      2.37040  2.35262e-13  4.62437e-14
      2.37050  2.35232e-13  4.65478e-14
      2.37060  2.35201e-13  4.68519e-14
      2.37070  2.35171e-13  4.71566e-14
      2.37080  2.35141e-13  4.74627e-14
      2.37090  2.35110e-13  4.77687e-14
      2.37100  2.35080e-13  4.80753e-14
      2.37110  2.35049e-13  4.83833e-14
      2.37120  2.35019e-13  4.86918e-14
      2.37130  2.34989e-13  4.90003e-14
      2.37140  2.34958e-13  4.93093e-14
      2.37150  2.34928e-13  4.96196e-14
      2.37160  2.34897e-13  4.99297e-14
      2.37170  2.34867e-13  5.02404e-14
      2.37180  2.34837e-13  5.05523e-14
      2.37190  2.34806e-13  5.08648e-14
      2.37200  2.34776e-13  5.11771e-14
      2.37210  2.34745e-13  5.14899e-14
      2.37220  2.34715e-13  5.18039e-14
      2.37230  2.34685e-13  5.21176e-14
      2.37240  2.34654e-13  5.24319e-14
      2.37250  2.34624e-13  5.27473e-14
      2.37260  2.34593e-13  5.30633e-14
      2.37270  2.34563e-13  5.33789e-14
      2.37280  2.34533e-13  5.36950e-14
      2.37290  2.34502e-13  5.40122e-14
      2.37300  2.34472e-13  5.43292e-14
      2.37310  2.34442e-13  5.46465e-14
      2.37320  2.34411e-13  5.49651e-14
      2.37330  2.34381e-13  5.52840e-14
      2.37340  2.34350e-13  5.56026e-14
      2.37350  2.34320e-13  5.59216e-14
      2.37360  2.34289e-13  5.62418e-14
      2.37370  2.34259e-13  5.65616e-14
      2.37380  2.34229e-13  5.68817e-14
      2.37390  2.34198e-13  5.72030e-14
      2.37400  2.34168e-13  5.75246e-14
      2.37410  2.34138e-13  5.78459e-14
      2.37420  2.34107e-13  5.81674e-14
      2.37430  2.34077e-13  5.84901e-14
      2.37440  2.34046e-13  5.88124e-14
      2.37450  2.34016e-13  5.91350e-14
      2.37460  2.33986e-13  5.94587e-14
      2.37470  2.33955e-13  5.97828e-14
      2.37480  2.33925e-13  6.01064e-14
      2.37490  2.33894e-13  6.04302e-14
      2.37500  2.33864e-13  6.07552e-14
      2.37510  2.33834e-13  6.10797e-14
      2.37520  2.33803e-13  6.14045e-14
      2.37530  2.33773e-13  6.17304e-14
      2.37540  2.33742e-13  6.20566e-14
      2.37550  2.33712e-13  6.23822e-14
      2.37560  2.33682e-13  6.27082e-14
      2.37570  2.33651e-13  6.30352e-14
      2.37580  2.33621e-13  6.33617e-14
      2.37590  2.33590e-13  6.36884e-14
      2.37600  2.33560e-13  6.40163e-14
      2.37610  2.33530e-13  6.43443e-14
      2.37620  2.33499e-13  6.46719e-14
      2.37630  2.33469e-13  6.49997e-14
      2.37640  2.33438e-13  6.53285e-14
      2.37650  2.33408e-13  6.56568e-14
      2.37660  2.33378e-13  6.59853e-14
      2.37670  2.33347e-13  6.63149e-14
      2.37680  2.33317e-13  6.66447e-14
      2.37690  2.33286e-13  6.69739e-14
      2.37700  2.33256e-13  6.73033e-14
      2.37710  2.33226e-13  6.76338e-14
      2.37720  2.33195e-13  6.79637e-14
      2.37730  2.33165e-13  6.82938e-14
      2.37740  2.33134e-13  6.86249e-14
      2.37750  2.33104e-13  6.89563e-14
      2.37760  2.33074e-13  6.92870e-14
      2.37770  2.33043e-13  6.96180e-14
      2.37780  2.33013e-13  6.99499e-14
      2.37790  2.32982e-13  7.07657e-14
      2.37800  2.32951e-13  7.24625e-14
      2.37810  2.32920e-13  7.41679e-14
      2.37820  2.32889e-13  7.58774e-14
      2.37830  2.32858e-13  7.75868e-14
      2.37840  2.32827e-13  7.92998e-14
      2.37850  2.32796e-13  8.10204e-14
      2.37860  2.32765e-13  8.27400e-14
      2.37870  2.32734e-13  8.44626e-14
      2.37880  2.32703e-13  8.61922e-14
      2.37890  2.32672e-13  8.79244e-14
      2.37900  2.32641e-13  8.96550e-14
      2.37910  2.32610e-13  9.13880e-14
      2.37920  2.32579e-13  9.31273e-14
      2.37930  2.32548e-13  9.48688e-14
      2.37940  2.32517e-13  9.66039e-14
      2.37950  2.32486e-13  9.83493e-14
      2.37960  2.32455e-13  1.00096e-13
      2.37970  2.32424e-13  1.01841e-13
      2.37980  2.32393e-13  1.03587e-13
      2.37990  2.32362e-13  1.05339e-13
      2.38000  2.32331e-13  1.07093e-13
      2.38010  2.32300e-13  1.08839e-13
      2.38020  2.32269e-13  1.10595e-13
      2.38030  2.32238e-13  1.12353e-13
      2.38040  2.32207e-13  1.14107e-13
      2.38050  2.32176e-13  1.15863e-13
      2.38060  2.32145e-13  1.17624e-13
      2.38070  2.32114e-13  1.19386e-13
      2.38080  2.32083e-13  1.21140e-13
      2.38090  2.32052e-13  1.22904e-13
      2.38100  2.32021e-13  1.24669e-13
      2.38110  2.31990e-13  1.26430e-13
      2.38120  2.31959e-13  1.28193e-13
      2.38130  2.31928e-13  1.29960e-13
      2.38140  2.31897e-13  1.31728e-13
      2.38150  2.31866e-13  1.33488e-13
      2.38160  2.31835e-13  1.35258e-13
      2.38170  2.31803e-13  1.37028e-13
      2.38180  2.31773e-13  1.38795e-13
      2.38190  2.31741e-13  1.40562e-13
      2.38200  2.31710e-13  1.42334e-13
      2.38210  2.31679e-13  1.44107e-13
      2.38220  2.31648e-13  1.45872e-13
      2.38230  2.31617e-13  1.47646e-13
      2.38240  2.31586e-13  1.49420e-13
      2.38250  2.31555e-13  1.51191e-13
      2.38260  2.31524e-13  1.52962e-13
      2.38270  2.31493e-13  1.54738e-13
      2.38280  2.31462e-13  1.56514e-13
      2.38290  2.31431e-13  1.58283e-13
      2.38300  2.31400e-13  1.60060e-13
      2.38310  2.31369e-13  1.61837e-13
      2.38320  2.31338e-13  1.63611e-13
      2.38330  2.31307e-13  1.65385e-13
      2.38340  2.31276e-13  1.67164e-13
      2.38350  2.31245e-13  1.68943e-13
      2.38360  2.31214e-13  1.70719e-13
      2.38370  2.31183e-13  1.72494e-13
      2.38380  2.31152e-13  1.74275e-13
      2.38390  2.31121e-13  1.76051e-13
      2.38400  2.31090e-13  1.77827e-13
      2.38410  2.31059e-13  1.79609e-13
      2.38420  2.31028e-13  1.81390e-13
      2.38430  2.30997e-13  1.83167e-13
      2.38440  2.30966e-13  1.84945e-13
      2.38450  2.30935e-13  1.86727e-13
      2.38460  2.30904e-13  1.88506e-13
      2.38470  2.30873e-13  1.90284e-13
      2.38480  2.30842e-13  1.92067e-13
      2.38490  2.30811e-13  1.93851e-13
      2.38500  2.30780e-13  1.95630e-13
      2.38510  2.30749e-13  1.97409e-13
      2.38520  2.30718e-13  1.99193e-13
      2.38530  2.30687e-13  2.00973e-13
      2.38540  2.30656e-13  2.02753e-13
      2.38550  2.30625e-13  2.04538e-13
      2.38560  2.30594e-13  2.06323e-13
      2.38570  2.30563e-13  2.08103e-13
      2.38580  2.30532e-13  2.09884e-13
      2.38590  2.30501e-13  2.11670e-13
      2.38600  2.30470e-13  2.13451e-13
      2.38610  2.30439e-13  2.15232e-13
      2.38620  2.30408e-13  2.17018e-13
      2.38630  2.30377e-13  2.18804e-13
      2.38640  2.30346e-13  2.20586e-13
      2.38650  2.30315e-13  2.22368e-13
      2.38660  2.30283e-13  2.24155e-13
      2.38670  2.30252e-13  2.25937e-13
      2.38680  2.30221e-13  2.27720e-13
      2.38690  2.30201e-13  2.28939e-13
      2.38700  2.30204e-13  2.28865e-13
      2.38710  2.30208e-13  2.28791e-13
      2.38720  2.30211e-13  2.28717e-13
      2.38730  2.30215e-13  2.28643e-13
      2.38740  2.30218e-13  2.28569e-13
      2.38750  2.30221e-13  2.28496e-13
      2.38760  2.30225e-13  2.28421e-13
      2.38770  2.30228e-13  2.28347e-13
      2.38780  2.30232e-13  2.28273e-13
      2.38790  2.30235e-13  2.28200e-13
      2.38800  2.30239e-13  2.28125e-13
      2.38810  2.30242e-13  2.28052e-13
      2.38820  2.30245e-13  2.27978e-13
      2.38830  2.30249e-13  2.27904e-13
      2.38840  2.30252e-13  2.27829e-13
      2.38850  2.30256e-13  2.27756e-13
      2.38860  2.30259e-13  2.27682e-13
      2.38870  2.30263e-13  2.27608e-13
      2.38880  2.30266e-13  2.27534e-13
      2.38890  2.30269e-13  2.27460e-13
      2.38900  2.30273e-13  2.27386e-13
      2.38910  2.30276e-13  2.27312e-13
      2.38920  2.30280e-13  2.27238e-13
      2.38930  2.30283e-13  2.27164e-13
      2.38940  2.30286e-13  2.27090e-13
      2.38950  2.30290e-13  2.27016e-13
      2.38960  2.30293e-13  2.26942e-13
      2.38970  2.30297e-13  2.26868e-13
      2.38980  2.30300e-13  2.26794e-13
      2.38990  2.30304e-13  2.26720e-13
      2.39000  2.30307e-13  2.26646e-13
      2.39010  2.30310e-13  2.26572e-13
      2.39020  2.30314e-13  2.26498e-13
      2.39030  2.30317e-13  2.26424e-13
      2.39040  2.30321e-13  2.26350e-13
      2.39050  2.30324e-13  2.26276e-13
      2.39060  2.30328e-13  2.26202e-13
      2.39070  2.30331e-13  2.26128e-13
      2.39080  2.30334e-13  2.26054e-13
      2.39090  2.30338e-13  2.25980e-13
      2.39100  2.30341e-13  2.25906e-13
      2.39110  2.30345e-13  2.25832e-13
      2.39120  2.30348e-13  2.25758e-13
      2.39130  2.30351e-13  2.25684e-13
      2.39140  2.30355e-13  2.25610e-13
      2.39150  2.30358e-13  2.25536e-13
      2.39160  2.30362e-13  2.25462e-13
      2.39170  2.30365e-13  2.25388e-13
      2.39180  2.30369e-13  2.25314e-13
      2.39190  2.30372e-13  2.25240e-13
      2.39200  2.30375e-13  2.25166e-13
      2.39210  2.30379e-13  2.25092e-13
      2.39220  2.30382e-13  2.25018e-13
      2.39230  2.30386e-13  2.24944e-13
      2.39240  2.30389e-13  2.24870e-13
      2.39250  2.30393e-13  2.24796e-13
      2.39260  2.30396e-13  2.24722e-13
      2.39270  2.30399e-13  2.24648e-13
      2.39280  2.30403e-13  2.24574e-13
      2.39290  2.30406e-13  2.24500e-13
      2.39300  2.30410e-13  2.24426e-13
      2.39310  2.30413e-13  2.24352e-13
      2.39320  2.30417e-13  2.24278e-13
      2.39330  2.30420e-13  2.24204e-13
      2.39340  2.30423e-13  2.24130e-13
      2.39350  2.30427e-13  2.24056e-13
      2.39360  2.30430e-13  2.23982e-13
      2.39370  2.30434e-13  2.23908e-13
      2.39380  2.30437e-13  2.23835e-13
      2.39390  2.30440e-13  2.23760e-13
      2.39400  2.30444e-13  2.23686e-13
      2.39410  2.30447e-13  2.23612e-13
      2.39420  2.30451e-13  2.23539e-13
      2.39430  2.30454e-13  2.23465e-13
      2.39440  2.30458e-13  2.23391e-13
      2.39450  2.30461e-13  2.23317e-13
      2.39460  2.30464e-13  2.23243e-13
      2.39470  2.30468e-13  2.23169e-13
      2.39480  2.30471e-13  2.23095e-13
      2.39490  2.30475e-13  2.23021e-13
      2.39500  2.30478e-13  2.22947e-13
      2.39510  2.30482e-13  2.22873e-13
      2.39520  2.30485e-13  2.22799e-13
      2.39530  2.30488e-13  2.22725e-13
      2.39540  2.30492e-13  2.22651e-13
      2.39550  2.30495e-13  2.22577e-13
      2.39560  2.30499e-13  2.22503e-13
      2.39570  2.30502e-13  2.22429e-13
      2.39580  2.30505e-13  2.22355e-13
      2.39590  2.30508e-13  2.22765e-13
      2.39600  2.30508e-13  2.24589e-13
      2.39610  2.30507e-13  2.26413e-13
      2.39620  2.30507e-13  2.28234e-13
      2.39630  2.30507e-13  2.30054e-13
      2.39640  2.30507e-13  2.31879e-13
      2.39650  2.30507e-13  2.33704e-13
      2.39660  2.30506e-13  2.35520e-13
      2.39670  2.30506e-13  2.37345e-13
      2.39680  2.30506e-13  2.39171e-13
      2.39690  2.30506e-13  2.40992e-13
      2.39700  2.30505e-13  2.42813e-13
      2.39710  2.30505e-13  2.44639e-13
      2.39720  2.30505e-13  2.46464e-13
      2.39730  2.30505e-13  2.48282e-13
      2.39740  2.30504e-13  2.50108e-13
      2.39750  2.30504e-13  2.51934e-13
      2.39760  2.30504e-13  2.53756e-13
      2.39770  2.30504e-13  2.55578e-13
      2.39780  2.30503e-13  2.57404e-13
      2.39790  2.30503e-13  2.59231e-13
      2.39800  2.30503e-13  2.61049e-13
      2.39810  2.30503e-13  2.62876e-13
      2.39820  2.30502e-13  2.64703e-13
      2.39830  2.30502e-13  2.66525e-13
      2.39840  2.30502e-13  2.68348e-13
      2.39850  2.30502e-13  2.70175e-13
      2.39860  2.30502e-13  2.72002e-13
      2.39870  2.30501e-13  2.73821e-13
      2.39880  2.30501e-13  2.75648e-13
      2.39890  2.30501e-13  2.77476e-13
      2.39900  2.30501e-13  2.79299e-13
      2.39910  2.30500e-13  2.81122e-13
      2.39920  2.30500e-13  2.82950e-13
      2.39930  2.30500e-13  2.84778e-13
      2.39940  2.30500e-13  2.86601e-13
      2.39950  2.30499e-13  2.88425e-13
      2.39960  2.30499e-13  2.90253e-13
      2.39970  2.30499e-13  2.92077e-13
      2.39980  2.30499e-13  2.93901e-13
      2.39990  2.30498e-13  2.95729e-13
      2.40000  2.30498e-13  2.97557e-13
      2.40010  2.30498e-13  2.99381e-13
      2.40020  2.30498e-13  3.01205e-13
      2.40030  2.30498e-13  3.03034e-13
      2.40040  2.30497e-13  3.04858e-13
      2.40050  2.30497e-13  3.06682e-13
      2.40060  2.30497e-13  3.08511e-13
      2.40070  2.30497e-13  3.10340e-13
      2.40080  2.30496e-13  3.12164e-13
      2.40090  2.30496e-13  3.13989e-13
      2.40100  2.30496e-13  3.15817e-13
      2.40110  2.30496e-13  3.17642e-13
      2.40120  2.30495e-13  3.19467e-13
      2.40130  2.30495e-13  3.21296e-13
      2.40140  2.30495e-13  3.23125e-13
      2.40150  2.30495e-13  3.24950e-13
      2.40160  2.30494e-13  3.26775e-13
      2.40170  2.30494e-13  3.28604e-13
      2.40180  2.30494e-13  3.30429e-13
      2.40190  2.30494e-13  3.32254e-13
      2.40200  2.30493e-13  3.34083e-13
      2.40210  2.30493e-13  3.35913e-13
      2.40220  2.30493e-13  3.37738e-13
      2.40230  2.30493e-13  3.39563e-13
      2.40240  2.30493e-13  3.41393e-13
      2.40250  2.30492e-13  3.43218e-13
      2.40260  2.30492e-13  3.45043e-13
      2.40270  2.30492e-13  3.46873e-13
      2.40280  2.30492e-13  3.48703e-13
      2.40290  2.30491e-13  3.50528e-13
      2.40300  2.30491e-13  3.52354e-13
      2.40310  2.30491e-13  3.54183e-13
      2.40320  2.30491e-13  3.56009e-13
      2.40330  2.30490e-13  3.57835e-13
      2.40340  2.30490e-13  3.59665e-13
      2.40350  2.30490e-13  3.61495e-13
      2.40360  2.30490e-13  3.63320e-13
      2.40370  2.30489e-13  3.65146e-13
      2.40380  2.30489e-13  3.66976e-13
      2.40390  2.30489e-13  3.68802e-13
      2.40400  2.30489e-13  3.70628e-13
      2.40410  2.30488e-13  3.72458e-13
      2.40420  2.30488e-13  3.74288e-13
      2.40430  2.30488e-13  3.76114e-13
      2.40440  2.30488e-13  3.77940e-13
      2.40450  2.30488e-13  3.79771e-13
      2.40460  2.30487e-13  3.81597e-13
      2.40470  2.30487e-13  3.83423e-13
      2.40480  2.30487e-13  3.85253e-13
      2.40490  2.30514e-13  3.91782e-13
      2.40500  2.30646e-13  4.15981e-13
      2.40510  2.30777e-13  4.40184e-13
      2.40520  2.30909e-13  4.64448e-13
      2.40530  2.31040e-13  4.88658e-13
      2.40540  2.31172e-13  5.12870e-13
      2.40550  2.31303e-13  5.37142e-13
      2.40560  2.31435e-13  5.61416e-13
      2.40570  2.31566e-13  5.85634e-13
      2.40580  2.31698e-13  6.09853e-13
      2.40590  2.31830e-13  6.34132e-13
      2.40600  2.31961e-13  6.58354e-13
      2.40610  2.32092e-13  6.82577e-13
      2.40620  2.32224e-13  7.06858e-13
      2.40630  2.32356e-13  7.31141e-13
      2.40640  2.32487e-13  7.55366e-13
      2.40650  2.32619e-13  7.79592e-13
      2.40660  2.32750e-13  8.03877e-13
      2.40670  2.32882e-13  8.28104e-13
      2.40680  2.33013e-13  8.52332e-13
      2.40690  2.33145e-13  8.76618e-13
      2.40700  2.33277e-13  9.00905e-13
      2.40710  2.33408e-13  9.25134e-13
      2.40720  2.33539e-13  9.49363e-13
      2.40730  2.33671e-13  9.73651e-13
      2.40740  2.33803e-13  9.97881e-13
      2.40750  2.33934e-13  1.02211e-12
